55101|Diese Unterklasse umfasst die meist kurzzeitige (tage- oder wochenweise) Beherbergung von Gästen. Sie umfasst die Unterbringung in möblierten Unterkünften wie Hotelzimmern und -suiten. Zu den angebotenen Dienstleistungen gehören tägliche Reinigung und Bettenmachen. Eine Reihe zusätzlicher Dienstleistungen können ebenfalls angeboten werden, z. B. Gastronomie, Wäscherei, Freizeiteinrichtungen sowie Konferenz- und Versammlungsräume. Diese Tätigkeiten zeichnen sich im Allgemeinen durch die Bereitstellung einer Kundenbetreuung vor Ort aus.
55101|Diese Unterklasse umfasst die Unterbringung in:
55101|Hotels
55101|Ferienhotels
55101|Suiten/Appartementhotels
55102|Gasthöfe und Pensionen
55102|Diese Unterklasse umfasst die meist kurzzeitige (tage- oder wochenweise) Beherbergung von Gästen.  Zu den angebotenen Dienstleistungen gehören tägliche Reinigung und Bettenmachen. Eine Reihe zusätzlicher Dienstleistungen können ebenfalls angeboten werden, z. B. Gastronomie, Wäscherei, Freizeiteinrichtungen sowie Konferenz- und Versammlungsräume. Diese Tätigkeiten zeichnen sich im Allgemeinen durch die Bereitstellung einer Kundenbetreuung vor Ort aus.
55102|Diese Unterklasse umfasst die Unterbringung in:
55102|Gasthöfen und Pensionen
55201|Jugendherbergen und Schutzhütten
55201|Diese Unterklasse umfasst die Bereitstellung von kurzzeitigen Unterkünften, in der Regel auf Tages- oder Wochenbasis, in abgeschlossenen möblierten Zimmern oder Bereichen zum Wohnen/Essen und Schlafen. In der Regel wird keine Kundenbetreuung vor Ort und, wenn überhaupt, nur minimale ergänzende Dienstleistungen angeboten.
55201|Diese Unterklasse umfasst die Unterbringung in z. B:
55201|Herbergen
55201|Berghütten
55202|Ferienhäuser und Ferienwohnungen
55202|Diese Unterklasse umfasst die Bereitstellung von kurzzeitigen Unterkünften, in der Regel auf Tages- oder Wochenbasis, in abgeschlossenen möblierten Zimmern oder Bereichen zum Wohnen/Essen und Schlafen. In der Regel wird keine Kundenbetreuung vor Ort und, wenn überhaupt, nur minimale ergänzende Dienstleistungen angeboten.
55202|Diese Unterklasse umfasst die Unterbringung in z. B:
55202|Häusern und Wohnungen für den Urlaub
55202|Gästewohnungen und Bungalows
55202|Ferienhäuser und -hütten ohne Reinigungsdienstleistungen
55202|Bed-and-Breakfast-Einheiten
55202|Gästezimmer, die von privaten Haushalten zur Verfügung gestellt werden
55300|Campingplätze
55300|Bereitstellung von kurzzeitigen Unterkünften auf Campingplätzen, z. B. in Freizeitcamps, Camps für Fischer und Jäger
55300|Bereitstellung von Stellplätzen und Einrichtungen für Wohnmobile
55300|Glamping-Unterkünfte, d.h.luxuriöse Unterkünfte in der Natur
55300|Unterkünfte in Schutzhütten oder einfachen Biwakeinrichtungen
55400|Vermittlungstätigkeiten für Beherbergungsdienstleistungen
55400|Diese Unterklasse umfasst die Vermittlung aller Arten von Unterkünften, indem Kunden und Dienstleistungsanbieter gegen eine Gebühr oder auf Provisionsbasis zusammengebracht werden. Diese Vermittlungstätigkeiten können auf digitalen Plattformen, wie auch über nicht-digitale Kanäle (Telefon, Post usw.) erfolgen. Der Vermittler erhält die Gebühr oder Provision entweder vom Kunden oder vom Anbieter der Unterkunft. Einnahmen aus der Vermittlungstätigkeit können auch andere Einnahmequellen umfassen, z. B. Einnahmen aus dem Verkauf von Werbeflächen.
55400|Erbringung von Dienstleistungen für den temporären Tausch von Wohnrechten
55400|Reservierungsdienstleistungen für Unterkünfte
55900|Sonstige Beherbergungsstätten
55900|Diese Unterklasse umfasst die Bereitstellung von vorübergehenden Unterkünften in Häusern, Wohnungen oder Appartements, sowie von Einzel- oder Gemeinschaftszimmern oder Wohnheimen für Studenten, Saisonarbeiter und andere Personen.
55900|Diese Unterklasse umfasst die Unterbringung in:
55900|Häusern und möblierten oder unmöblierten Wohnungen und Appartements für einen Zeitraum von weniger als einem Jahr
55900|Arbeitnehmerwohnheimen
55900|Boardinghouses
55900|Studentenwohnheimen, die jeweils für einen Zeitraum von weniger als einem Jahr zur Verfügung gestellt werden
55900|Eisenbahnschlafwagen, wenn sie nicht von einer Eisenbahngesellschaft betrieben werden
55900|Vermittlung oder Verkauf einer Kombination von Unterkunft, Reise und Verpflegung, d. h. Reisebüros und Reiseveranstalter, siehe 79.11-0, 79.12-0
56111|Restaurants und Gaststätten
56111|Hierher gehört das Anbieten von Speisen an Kunden, die entweder sitzend bedient werden oder sich an einem Büffet selbst bedienen, unabhängig davon, ob sie die Speisen an Ort und Stelle verzehren oder mitnehmen.
56111|Restaurants
56111|Rasthäuser
56111|Bahnhofsgaststätten
56111|Gasthäuser
56111|Pizzerias
56111|China-Restaurants
56111|Fastfood Restaurants
56111|Selbstbedienungslokale
56111|Betrieb von Restaurants auf Transportmitteln und in Transporteinrichtungen, sofern sie von separaten Einheiten betrieben werden, die nicht Teil des Transportunternehmens sind
56111|Betrieb von Restaurants in einem Hotel, sofern sie von separaten Einheiten betrieben werden, die nicht Teil des Hotels sind
56111|Betrieb von Take-away-Restaurants in einem Supermarkt, sofern sie von separaten Einheiten betrieben werden, die nicht Teil des Supermarktes sind
56112|Buffets und Imbissstuben
56112|Hierher gehört das Anbieten von Speisen an Kunden, die entweder sitzend bedient werden oder sich an einem Büffet selbst bedienen, unabhängig davon, ob sie die Speisen an Ort und Stelle verzehren oder mitnehmen. Eingeschlossen sind die Zubereitung und das Servieren von Speisen zum sofortigen Verzehr aus Kraftfahrzeugen oder nicht motorisierten Wagen heraus.
56112|Imbissbuden
56112|Imbissstuben
56112|Jausenstationen
56112|Heurigenbuffets
56112|Betriebe, die Speisen und Getränke zum Mitnehmen verkaufen
56112|Snackhäuser
56112|Zubereitung von Speisen in Marktständen
56113|Cafehäuser
56113|Hierher gehört das Anbieten von Kaffee, Kuchen und anderen Speisen und Getränken an Kunden, mit oder ohne Bedienung, unabhängig davon, ob sie die Speisen an Ort und Stelle verzehren oder mitnehmen.
56113|Cafehäuser
56113|Cafe-Konditoreien
56113|Espressi
56114|Eissalons
56114|Hierher gehört das Anbieten von Speiseeis an Kunden, die dieses entweder an Ort und Stelle verzehren oder mitnehmen. Eingeschlossen sind die Zubereitung und das Servieren von Eis zum sofortigen Verzehr aus Kraftfahrzeugen oder nicht motorisierten Wagen heraus.
56114|Eisdielen und Eissalons
