52109|Gefrierhalle
52109|Getreidesilo
52109|Kfz-Lager, Betrieb
52109|Kühlhaus, Lagerei
52109|Lagerei (nicht: Erdöl- und Erdgaslagerei)
52109|Lagerhaus (nicht: landwirtschaftliche Lagerhausgenossenschaft) (nicht: Erdöl- und Erdgaslagerei)
52109|Lagerhäuser, Betrieb (nicht: Erdöl- und Erdgaslagerei)
52109|Lagerplatz
52109|Lagertank (nicht: Erdöl- und Erdgaslagerei)
52109|Lagerung (nicht: Erdöl- und Erdgaslagerei)
52109|Magazin, Lagerei
52109|Möbeleinlagerung
52109|Nahrungsmittellager
52109|Nutzholzlager
52109|Schockgefrieren für Lagerei
52109|Silo, Lagerei
52109|Speicher
52109|Speicherhaus
52109|Tanklager (nicht: Erdöl- und Erdgaslagerei)
52109|Textillager
52109|Tiefkühlanlage, Lagerei
52109|Tierische Abfallprodukte, Schockgefroren, Lagerei
52109|Wareneinlagerung (nicht: Erdöl- und Erdgaslagerei)
52109|Zollfreilager
52211|Boxenvermietung
52211|Einheben von Parkgebühren (auch via Handy)
52211|Fahrradaufbewahrung
52211|Garage
52211|Parkgarage
52211|Parkhaus
52211|Parkplatz
52211|Tiefgarage
52211|Vermietung von Parkflächen, kurzfristig
52211|Winterstellplatz für Wohnwagen
52212|Mautbrücke
52212|Mauteinhebungsdienste
52212|Mautstraße
52212|Mauttunnel für den Straßenbau
52212|Straßenbau, Realisierung von Bauvorhaben zum eigenen Betrieb
52212|Tunnelbau, Realisierung von Bauvorhaben zum eigenen Betrieb, für den Straßenbau
52213|Bahnhof, Eisenbahn
52213|Betrieb von Eisenbahninfrastruktur
52213|Eisenbahninfrastruktur, Betrieb
52213|Fahrkartenverkaufsstellen für Eisenbahnen
52213|Gewährleistung der Sicherheit bei Instandhaltungsarbeiten an der Eisenbahninfrastruktur
52213|Instandhaltung von rollendem Material
52213|Mauttunnel für den Eisenbahnverkehr
52213|Remise
52213|Tunnelbau, Realisierung von Bauvorhaben zum eigenen Betrieb, für den Eisenbahnverkehr
52213|Verkehrsverbund
52219|Abschleppdienst für Kfz
52219|Autoabschleppdienst
52219|Autobusbahnhöfe, Betrieb
52219|Betrieb von Autobusbahnhöfen
52219|Brückenwaage
52219|Fahrkartenverkaufsstellen für Busse
52219|Fuhrparkmanagement
52219|Gepäckaufbewahrung
52219|GPS Ortungssysteme für Fahrzeuge, Betrieb von
52219|Hilfsdienste für den Landverkehr
52219|Omnibusbahnhöfe, Betrieb
52219|Pannendienste
52219|Pannenhilfe
52219|Reparatur von rollendem Material, kleinere
52219|Speicherung von Gas zur Netzversorgung
52219|Transportbegleitung im Landverkehr
52219|Verflüssigung von Gas zu Transportzwecken
52219|Verkehrshilfsdienste
52220|Abfertigungseinrichtungen in der Schifffahrt
52220|Anlegestelle
52220|Bergungsdienst, Schifffahrt
52220|Betankung von Schiffen
52220|Betrieb von Feuerschiffen
52220|Betrieb von Hebewerken
52220|Betrieb von Wehren
52220|Bunkerschiffe
52220|Containerhafen
52220|Dockbetrieb (nicht: Reparaturbetrieb)
52220|Feuerschiffe, Betrieb
52220|Gewährleistung der Sicherheit bei Instandhaltungsarbeiten an der Wasserstraßeninfrastruktur
52220|Hafenbetrieb
52220|Hebewerke, Betrieb
52220|Hilfseinrichtungen der Schifffahrt
52220|Hilfstätigkeiten für die Schifffahrt
52220|Leichterverkehr
52220|Leuchtfeuerbetrieb
52220|Leuchtturm
52220|Lotsendienst
52220|Schiffsbergung
52220|Schleppdienste für die Binnenschifffahrt
52220|Schleppdienste für die Hochsee- und Küstenschifffahrt
52220|Schleusenanlage
52220|Schleusenaufsicht
52220|Stellplätze für Boote
52220|Transportbegleitung im Schiffsverkehr
52220|Wehren, Betrieb
52220|Wiederflottmachung in der Schifffahrt
52230|Abfertigungseinrichtungen für die Luftfahrt
52230|Austro Control, Flugsicherung
52230|Betrieb von Radarstationen auf Flughäfen
52230|Bodendienste auf Flughäfen
52230|Brandbekämpfungsdienste auf Flughäfen
52230|Flugabfertigungseinrichtungen
52230|Flugfeld
52230|Flughafen
52230|Flughafenfeuerwehr
52230|Flughafenkontrolle
52230|Flugplankoordinator
52230|Flugplatz, Zivil-
52230|Flugplatzbetrieb
52230|Flugsicherungsbetrieb
52230|Flugsicherungsmassnahmen auf Flughäfen
52230|Flugsicherungsmassnahmen auf Langstrecken
52230|Flugverkehrskontrolle
52230|Flugverkehrsregelung
52230|Flugverkehrsüberwachung
52230|Flugzeugbergung
52230|Flugzeugbetankung
52230|Gewährleistung der Sicherheit bei Instandhaltungsarbeiten an der Flughafeninfrastruktur
52230|Hilfseinrichtungen des Luftverkehrs
52230|Hilfstätigkeiten für die Luftfahrt
52230|Landeplatz
52230|Nebentätigkeiten für die Luftfahrt
52230|Radarstationen, Betrieb auf Flughäfen
52230|Typenberechtigung für Flugzeuge
52230|Zivile Luftraumüberwachung
52230|Zivilflugplatz
52240|Frachtumschlag
52240|Güterumschlag
52240|Reisegepäckumschlagleistungen
52240|Stauerei
52240|Verladebetrieb
52240|Vermietung von Drehkranen, mit Bedienungspersonal, für den Frachtumschlag
52240|Vermietung von Transtainern, mit Bedienungspersonal, für den Frachtumschlag
52250|Absatzlogistik
52250|Beschaffungslogistik
52250|Distributionszentren
52250|Logistik
52250|Transportlogistik
52260|Bahnsammelspedition
52260|Eilgutsammeldienst
52260|Frachtgutsammeldienst
52260|Kraftwagenspedition
52260|Luftfrachtspedition (nicht: Güterbeförderung)
52260|Mitfahrzentralen
52260|Sammeldienst für Frachtgut
52260|Seehafenspedition
52260|Spedition (nicht: Güterbeförderung)
52260|Umzugsspeditionen
52260|Warenkommissionierung durch Speditionen
52260|Zollspedition
52310|Frachtmakler
52310|Luftfrachtbüro (nicht: Luftverkehrsunternehmung)
52310|Luftfrachtkontor (nicht: Güterbeförderung)
52310|Schiffsagentur
52310|Seefrachtbüro
52310|Transportagentur
52310|Transportvermittlung
52310|Verkehrsleistungen, Vermittlung von Frachtgut
52310|Vermittlung von Luftfrachträumen
52310|Vermittlung von Schienenfrachträumen
52310|Vermittlung von Schiffsladeräumen
52310|Vermittlungstätigkeiten, Frachttransport
52320|Fahrzentrale für Taxis
52320|Reservierung für Beförderungsmittel
52320|Taxifunkzentrale
52320|Verkehrsleistungen, Vermittlung von Reisenden und Urlaubern
52320|Vermittlung von Fahrgastplätzen auf Schiffen
52320|Vermittlung von Fahrgastplätzen in Flugzeugen
52320|Vermittlung von Fahrkarten
52320|Vermittlung von Flugtickets
52320|Vermittlungstätigkeiten, Personenbeförderung
53100|Post, österreichische
53100|Postamt
53100|Postdienste
53100|Postdienste von Universaldienstleistungsanbietern
53100|Posthilfsstelle
53100|Postpartnerdienste
53100|Postwesen
53100|Österreichische Post
53200|Bote
53200|Botendienste
53200|Expressdienste
53200|Fahrradbotendienst
53200|Fahrzentrale für Fahrradkuriere
53200|Gütertaxi
53200|Hauslieferdienste
53200|Kurierdienst, privat
